RunTime,ExecutableName
2025-01-17 20:45:08.4417757,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SLIDETOSHUTDOWN.EXE
2025-01-17 20:44:15.1303783,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SLIDETOSHUTDOWN.EXE
2025-01-17 19:01:53.6791934,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SLIDETOSHUTDOWN.EXE
2025-01-23 21:55:09.7911008,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 21:25:33.1847586,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 19:40:21.4901158,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 18:52:42.1695228,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 14:41:59.9991609,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 14:32:26.5052642,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2025-01-23 20:15:15.2636608,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMSS.EXE
2025-01-23 13:04:23.5730286,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SMSS.EXE
2024-10-31 12:07:45.2908816,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-24 14:12:26.6867431,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-22 20:18:48.1444254,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-22 18:14:07.9218313,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-22 17:42:46.0892056,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-21 19:33:53.0817276,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-18 14:45:22.3822335,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2024-10-18 14:25:44.3932213,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2407.3.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-23 12:21:30.0013237,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-21 22:07:23.5572400,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-21 21:33:19.3166255,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-19 20:13:20.9761701,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-17 17:57:00.4049087,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-17 16:57:42.4153244,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-16 21:06:45.3292434,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-16 13:29:27.6008251,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.SCREENSKETCH_11.2409.25.0_X64__8WEKYB3D8BBWE\SNIPPINGTOOL\SNIPPINGTOOL.EXE
2025-01-07 12:26:04.2637078,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\15191PEAKPLAYER.NEATOFFICE_3.4.10.0_X64__Y5C4DFZ5B21FM\OFFICEAPP\APPS\OFFICE\PROGRAM\SOFFICE.BIN
2025-01-02 18:39:12.5303005,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\15191PEAKPLAYER.NEATOFFICE_3.4.10.0_X64__Y5C4DFZ5B21FM\OFFICEAPP\APPS\OFFICE\PROGRAM\SOFFICE.BIN
2025-01-01 18:26:10.4619765,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\15191PEAKPLAYER.NEATOFFICE_3.4.10.0_X64__Y5C4DFZ5B21FM\OFFICEAPP\APPS\OFFICE\PROGRAM\SOFFICE.BIN
2024-12-15 18:28:17.2631263,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\15191PEAKPLAYER.NEATOFFICE_3.4.10.0_X64__Y5C4DFZ5B21FM\OFFICEAPP\APPS\OFFICE\PROGRAM\SOFFICE.BIN
2024-12-12 13:40:08.6250705,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\15191PEAKPLAYER.NEATOFFICE_3.4.10.0_X64__Y5C4DFZ5B21FM\OFFICEAPP\APPS\OFFICE\PROGRAM\SOFFICE.BIN
2025-01-23 21:27:57.2856054,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:07.9817255,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:28:08.9261340,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:12.8440042,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:09.8993203,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:27:57.9952948,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:08.9606560,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:30:03.7331572,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:40:09.9557110,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:09.9200774,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:10.2772022,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:30:04.0714125,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:29:19.2786237,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:29:19.1224731,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:29:14.4802053,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:29:14.1077729,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 21:28:34.0328361,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:40:10.3575922,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-23 14:38:18.7867892,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-17 19:57:33.1155796,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-17 08:04:22.8290054,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-15 09:52:14.8657581,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-14 11:15:56.6242965,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-13 22:19:48.4064434,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2025-01-13 14:38:01.7240574,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.253.440.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-24 21:11:24.0734626,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-20 19:52:00.9544987,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-19 09:22:02.2179793,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-18 18:04:49.0794841,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-17 21:28:05.2965911,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-17 21:22:24.8396760,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-16 13:36:08.9991983,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-16 07:01:42.7972953,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFY.EXE
2024-12-24 21:11:24.0301962,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-20 19:52:00.9060506,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-20 19:29:17.0707829,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-19 18:55:02.3570878,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-19 09:22:02.1630148,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-18 18:04:49.0442576,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-17 21:28:05.2351612,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2024-12-17 21:22:24.7969567,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.252.442.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2025-01-23 21:27:57.2456050,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2025-01-23 14:38:07.8765536,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFYMIGRATOR.EXE
2025-01-23 21:27:57.1506039,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFYSTARTUPTASK.EXE
2025-01-23 14:38:07.8035263,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.255.235.0_X64__ZPDNEKDRZREA0\SPOTIFYSTARTUPTASK.EXE
2025-01-23 21:58:41.4128015,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 21:26:10.0409107,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 20:15:29.3937642,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 20:09:09.5020826,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 19:44:04.1441272,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 19:00:07.2073372,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 18:48:45.0332162,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-23 16:17:40.4373899,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEM32\SPPSVC.EXE
2025-01-22 20:43:36.0796588,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2025-01-17 17:54:08.0937779,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2025-01-13 10:06:10.6095341,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2025-01-12 21:34:29.1228487,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2024-12-07 13:18:34.9859954,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2024-10-14 09:02:08.2058011,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MICROSOFT SQL SERVER MANAGEMENT STUDIO 19\COMMON7\IDE\SSMS.EXE
2025-01-22 07:31:21.6019731,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-18 21:28:47.1804940,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-17 20:39:25.8194652,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-17 19:00:01.4656600,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-17 18:57:57.2975455,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-17 18:54:54.1105307,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-17 18:52:11.1153235,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-14 11:14:15.4040661,\VOLUME{01d9f43f0324b581-a6032e67}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2025-01-23 18:42:51.4156676,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MSI\MSI CENTER\BASE MODULE\START_HDR.EXE
2025-01-23 16:24:12.7664279,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\MSI\MSI CENTER\BASE MODULE\START_HDR.EXE
2025-01-23 21:55:11.3544490,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-22 20:43:54.1951638,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-22 20:06:12.6867267,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-22 07:49:20.2662350,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-21 22:10:06.7202572,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-20 21:15:15.7823550,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-20 17:00:42.5857157,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-20 10:22:23.5123118,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\STEAM.EXE
2025-01-23 21:55:16.3990473,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\COMMON FILES\STEAM\STEAMSERVICE.EXE
2025-01-23 21:58:31.3591509,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:15.5402001,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-22 20:06:23.4833010,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-22 07:49:31.5567039,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-21 22:10:08.7964761,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-20 22:56:53.5580983,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-20 10:22:26.5992090,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-19 17:37:48.7066606,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:56:05.9990697,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:58.5899570,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:56:04.8962194,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:58.5319313,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:47.8871617,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:43.9108119,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:43.9449169,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:26.0483678,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
2025-01-23 21:55:17.9973692,\VOLUME{01d9f43f0324b581-a6032e67}\PROGRAM FILES (X86)\STEAM\BIN\CEF\CEF.WIN7X64\STEAMWEBHELPER.EXE
