CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2025-01-31 10:52:05.7480435,C:\Windows.old\Windows\prefetch\NVIDIA-SMI.EXE-43C94612.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\NVIDIA-SMI.EXE-43C94612.pf,7917,61FFA8507A9DC6B034CFDBD8F0D2EA55E9FABF20,False,2025-01-23 14:34:20.4853712,2025-01-23 21:26:35.1634675,2025-01-31 10:28:38.5974967,00:00:00.0040160
2025-01-31 10:52:05.7740450,C:\Windows.old\Windows\prefetch\OFFICEAPP.EXE-00F797B9.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OFFICEAPP.EXE-00F797B9.pf,65999,AE9A43089CCB0236D9BC8CC605E26AE0079D5B32,False,2024-11-29 18:52:16.1459110,2025-01-07 12:26:09.6994379,2025-01-31 10:28:38.6122771,00:00:00.0210135
2025-01-31 10:52:05.7920450,C:\Windows.old\Windows\prefetch\OLK.EXE-A2DAC5A1.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OLK.EXE-A2DAC5A1.pf,35295,5BB60AEE8838A7F59DEEEA27B2D066474DCDFAB6,False,2025-01-07 12:59:36.0985477,2025-01-14 18:13:11.9674499,2025-01-31 10:28:38.6297544,00:00:00.0140120
2025-01-31 10:52:05.8105819,C:\Windows.old\Windows\prefetch\OLK.EXE-CB2C68AB.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OLK.EXE-CB2C68AB.pf,41982,B205C3660D1DE953EAB25B16C360C52E1ADB3D0B,False,2024-09-27 11:28:06.8553854,2024-10-31 13:29:57.4986295,2025-01-31 10:28:38.6477536,00:00:00.0145307
2025-01-31 10:52:05.8275741,C:\Windows.old\Windows\prefetch\OLK.EXE-D5D29743.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OLK.EXE-D5D29743.pf,31919,515DF5E688FA1C63D4CF384D4B89044DB9A66FF6,False,2024-12-15 17:33:34.1910089,2025-01-05 19:23:41.6011128,2025-01-31 10:28:38.6679018,00:00:00.0140899
2025-01-31 10:52:05.8446953,C:\Windows.old\Windows\prefetch\ONEAPP.IGCC.WINSERVICE.LACE.E-A7A0AE6C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\ONEAPP.IGCC.WINSERVICE.LACE.E-A7A0AE6C.pf,10578,7943DE388F6502CFC98D282353A582621363EB3D,False,2025-01-23 14:31:54.9371129,2025-01-23 21:24:58.9997222,2025-01-31 10:28:38.6940979,00:00:00.0151136
2025-01-31 10:52:05.8629454,C:\Windows.old\Windows\prefetch\ONEDRIVE.EXE-0619960C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\ONEDRIVE.EXE-0619960C.pf,86192,C58E5D521DEA232CF4575BEAE8099FF95E23034C,False,2025-01-09 16:43:08.8903199,2025-01-23 21:26:08.5353725,2025-01-31 10:28:38.7440325,00:00:00.0134685
2025-01-31 10:52:05.8799455,C:\Windows.old\Windows\prefetch\OPENWITH.EXE-8B50D58B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPENWITH.EXE-8B50D58B.pf,47574,B2EE78AD915CD81401FBD9AA3153C2A57B5E897E,False,2024-09-09 10:02:44.2425856,2025-01-22 22:15:44.7353592,2025-01-31 10:28:38.7757071,00:00:00.0139890
2025-01-31 10:52:05.8960637,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE56.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE56.pf,70733,270C58D48A31CF76FAA42F59265B94434B7B6DB3,False,2024-07-30 12:01:15.5472406,2025-01-23 21:36:33.6176211,2025-01-31 10:28:38.7946325,00:00:00.0130769
2025-01-31 10:52:05.9095391,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE57.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE57.pf,52526,063677FE46453AA28F0B061B6DE47D5569886699,False,2025-01-23 12:43:56.3180400,2025-01-23 21:52:22.0630864,2025-01-31 10:28:38.8114621,00:00:00.0104139
2025-01-31 10:52:05.9215536,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE58.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE58.pf,70318,3E392F92DDF9D19B29949D65694409CE29FE72C9,False,2024-07-30 12:01:24.6505474,2025-01-23 21:26:24.8648347,2025-01-31 10:28:38.8303200,00:00:00.0100144
2025-01-31 10:52:05.9355613,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE5F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE5F.pf,52460,194043C4ABA321178612B1E78302A3686D17A44E,False,2025-01-23 14:32:39.8847590,2025-01-23 21:42:06.0073298,2025-01-31 10:28:38.8475652,00:00:00.0110047
2025-01-31 10:52:05.9475533,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE60.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE60.pf,26981,F0750540844DF7E36E812AEF6F59976F3CD9706E,False,2025-01-23 14:34:31.6191256,2025-01-23 21:28:23.7646278,2025-01-31 10:28:38.8658950,00:00:00.0100108
2025-01-31 10:52:05.9605382,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE61.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE61.pf,15818,A90CA06B2A46B5AA6297D586136CCFAD2EC1F283,False,2025-01-23 14:32:38.5477913,2025-01-23 14:32:38.5679064,2025-01-31 10:28:38.8837272,00:00:00.0110001
2025-01-31 10:52:05.9755406,C:\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE64.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA.EXE-D01AFE64.pf,25810,97DA82AD9126BEC9D13E003BE2C18E808B88AD19,False,2025-01-16 19:03:08.3295735,2025-01-23 21:56:14.6097097,2025-01-31 10:28:38.9026600,00:00:00.0120139
2025-01-31 10:52:05.9915458,C:\Windows.old\Windows\prefetch\OPERA_AUTOUPDATE.EXE-2B752B6D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA_AUTOUPDATE.EXE-2B752B6D.pf,11749,2AAD9A10035F6FDB816612ECC5FBA5E8C98EF5D6,False,2025-01-23 13:04:19.5845865,2025-01-23 21:58:24.1491101,2025-01-31 10:28:38.9232801,00:00:00.0130257
2025-01-31 10:52:05.9975527,C:\Windows.old\Windows\prefetch\OPERA_AUTOUPDATE.EXE-2B752B71.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA_AUTOUPDATE.EXE-2B752B71.pf,5328,45D473AF34560886FE9F59CB100B9C8E5622DAF8,False,2025-01-23 13:04:19.5931346,2025-01-23 21:58:24.1656512,2025-01-31 10:28:38.9407932,00:00:00.0040062
2025-01-31 10:52:06.0081196,C:\Windows.old\Windows\prefetch\OPERA_CRASHREPORTER.EXE-EF06438E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA_CRASHREPORTER.EXE-EF06438E.pf,5554,6CA352C81FA43F06AC1F7AA5C29CDADED7415CF3,False,2025-01-23 14:32:37.4033346,2025-01-23 21:36:33.6236088,2025-01-31 10:28:38.9571942,00:00:00.0069852
2025-01-31 10:52:06.0261189,C:\Windows.old\Windows\prefetch\OPERA_GX_SPLASH.EXE-076C6983.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\OPERA_GX_SPLASH.EXE-076C6983.pf,22647,0F37A9E802DC69329B79AC9F9EB857AC227F4BCA,False,2025-01-22 20:06:02.3963550,2025-01-22 20:06:02.3963550,2025-01-31 10:28:38.9742602,00:00:00.0130084
2025-01-31 10:52:06.0421394,C:\Windows.old\Windows\prefetch\PHONEEXPERIENCEHOST.EXE-B09D3833.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\PHONEEXPERIENCEHOST.EXE-B09D3833.pf,77576,514D8ADD60A95FCD584A3FBDA424FD64C20D813C,False,2025-01-23 14:32:19.3724417,2025-01-23 21:25:19.1930194,2025-01-31 10:28:38.9951393,00:00:00.0140208
2025-01-31 10:52:06.0581218,C:\Windows.old\Windows\prefetch\PHOTOS.EXE-84D76C52.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\PHOTOS.EXE-84D76C52.pf,78418,CE0D539035FD1E6FA823BDF015C2C4EC101EDD2D,False,2024-10-31 17:34:34.5397322,2024-12-17 21:31:47.4703488,2025-01-31 10:28:39.0245713,00:00:00.0139969
2025-01-31 10:52:06.0741268,C:\Windows.old\Windows\prefetch\PHOTOS.EXE-C5116ACA.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\PHOTOS.EXE-C5116ACA.pf,64637,FF132E830D016578D93213E55FB4D4E7F20242D2,False,2025-01-13 12:01:33.1258977,2025-01-13 12:02:04.4336419,2025-01-31 10:28:39.0667662,00:00:00.0140094
2025-01-31 10:52:06.0901474,C:\Windows.old\Windows\prefetch\PICKERHOST.EXE-DE4B8E61.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\PICKERHOST.EXE-DE4B8E61.pf,22733,5102CD377925598E932B57F1DEB9B275385346EE,False,2025-01-16 13:31:09.3981807,2025-01-16 13:31:09.3981807,2025-01-31 10:28:39.1145097,00:00:00.0120344
2025-01-31 10:52:06.1074873,C:\Windows.old\Windows\prefetch\POWERSHELL_ISE.EXE-C4180667.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\POWERSHELL_ISE.EXE-C4180667.pf,89494,722ADB7FB88E290BA22A75D710D8A2B260C0B8E4,False,2024-12-15 16:28:43.3056904,2024-12-15 17:36:52.4745370,2025-01-31 10:28:39.1450397,00:00:00.0143645
2025-01-31 10:52:06.1234907,C:\Windows.old\Windows\prefetch\PYCHARM64.EXE-88F55441.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\PYCHARM64.EXE-88F55441.pf,77638,B2FE99726ECB82145ECF0B34935E4B17840D39EA,False,2024-10-06 18:44:59.6978169,2025-01-11 15:02:38.1375840,2025-01-31 10:28:39.1828484,00:00:00.0120010
2025-01-31 10:52:06.1325016,C:\Windows.old\Windows\prefetch\REG.EXE-A93A1343.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\REG.EXE-A93A1343.pf,1913,8F52780C54B9E436D973B0E90A9B4CD7B89A9A5D,False,2025-01-23 14:34:23.0163994,2025-01-23 21:27:40.6263719,2025-01-31 10:28:39.2037206,00:00:00.0070125
2025-01-31 10:52:06.1494893,C:\Windows.old\Windows\prefetch\REGEDIT.EXE-DAB4D60B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\REGEDIT.EXE-DAB4D60B.pf,11570,9CA90E683974C49ED4F68DD21E30336F707130F8,False,2024-09-19 19:40:57.5910206,2024-12-12 13:39:53.1781991,2025-01-31 10:28:39.2158110,00:00:00.0110174
2025-01-31 10:52:06.1685025,C:\Windows.old\Windows\prefetch\REMINDREGISTER.EXE-BCE68320.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\REMINDREGISTER.EXE-BCE68320.pf,17858,84B88B664389462543FB2928B5E3165306C713A0,False,2025-01-23 14:37:17.3257935,2025-01-23 21:30:14.0339469,2025-01-31 10:28:39.2418936,00:00:00.0170088
2025-01-31 10:52:06.1976886,C:\Windows.old\Windows\prefetch\RTKAUDUSERVICE64.EXE-5E95797F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RTKAUDUSERVICE64.EXE-5E95797F.pf,8325,50A3BE1491B1A1860BD2E4A8FB2E4516C4CF01EE,False,2025-01-23 14:33:12.6613349,2025-01-23 21:26:07.6613739,2025-01-31 10:28:39.2867816,00:00:00.0241991
2025-01-31 10:52:06.2242405,C:\Windows.old\Windows\prefetch\RUNDLL32.EXE-0BDE7903.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNDLL32.EXE-0BDE7903.pf,7851,47F7569DD4A5CA6E307DFE0FC0BFFDA95C90C0F6,False,2024-10-14 09:07:54.1026670,2024-10-14 09:13:46.3542379,2025-01-31 10:28:39.3275443,00:00:00.0199788
2025-01-31 10:52:06.2372289,C:\Windows.old\Windows\prefetch\RUNDLL32.EXE-1C52D230.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNDLL32.EXE-1C52D230.pf,3999,3FF723B2A92312A57BAC7D7E4C3503AE93482A27,False,2025-01-23 14:31:54.9133688,2025-01-23 14:31:54.9172854,2025-01-31 10:28:39.3565333,00:00:00.0100984
2025-01-31 10:52:06.2682443,C:\Windows.old\Windows\prefetch\RUNDLL32.EXE-603BFA0D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNDLL32.EXE-603BFA0D.pf,10481,7C3382286048BC6270FC009AF6E4C884AF3800DA,False,2024-08-01 15:47:16.5722444,2025-01-14 19:05:43.9683232,2025-01-31 10:28:39.3797109,00:00:00.0261178
2025-01-31 10:52:06.2983010,C:\Windows.old\Windows\prefetch\RUNDLL32.EXE-75313621.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNDLL32.EXE-75313621.pf,3256,35AC3B9B952BAB30CC684B5F47015CAC59F14091,False,2025-01-23 14:43:53.0695194,2025-01-23 21:32:21.6240470,2025-01-31 10:28:39.3980993,00:00:00.0260090
2025-01-31 10:52:06.3285666,C:\Windows.old\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,11796,4A596EFFB78C6A47B3591FA95450F583AD0A74B9,False,2025-01-23 14:38:47.9970165,2025-01-23 21:28:37.4596945,2025-01-31 10:28:39.4152237,00:00:00.0259675
2025-01-31 10:52:06.3445785,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-40877266.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-40877266.pf,6245,031365E480732679167B045544A3A0201EC9D129,False,2025-01-23 14:35:45.1227232,2025-01-23 21:26:45.8289212,2025-01-31 10:28:39.4376274,00:00:00.0099074
2025-01-31 10:52:06.3536124,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-4163B14B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-4163B14B.pf,3860,3D60A01CF3212B056DCC67501E9034EBE0C1C0D1,False,2025-01-23 21:30:09.3625121,2025-01-23 21:30:09.3635100,2025-01-31 10:28:39.4548239,00:00:00.0070514
2025-01-31 10:52:06.3635625,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-4551A062.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-4551A062.pf,4317,D0EF1A894B483A59D122852DA6FF91F8F856FC0C,False,2025-01-23 14:34:38.9982623,2025-01-23 21:26:47.6372198,2025-01-31 10:28:39.4706827,00:00:00.0050439
2025-01-31 10:52:06.3806679,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-579F7F45.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-579F7F45.pf,11931,72EEA384160CCF3CDCBDACDF22E1E0A4C1E1F396,False,2025-01-23 14:32:26.2754179,2025-01-23 21:26:09.5480106,2025-01-31 10:28:39.4854243,00:00:00.0141069
2025-01-31 10:52:06.4063314,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-685220CD.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-685220CD.pf,12010,33304B90B63DA1539F32A320A9F8D7E7F0A0C44A,False,2025-01-23 21:30:56.3632593,2025-01-23 21:30:56.3642671,2025-01-31 10:28:39.5134642,00:00:00.0218553
2025-01-31 10:52:06.4293271,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-7C50B034.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-7C50B034.pf,5783,B514F3839A9291FF816F87F7F6EFBBD86E843938,False,2025-01-23 21:25:42.0722784,2025-01-23 21:25:42.0734378,2025-01-31 10:28:39.5369906,00:00:00.0190091
2025-01-31 10:52:06.4423338,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A17A354D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A17A354D.pf,4775,4D5DD0E678618776DAF6ADBD9D980CCAD625D89F,False,2025-01-23 14:37:51.8540002,2025-01-23 21:28:08.1119249,2025-01-31 10:28:39.5500004,00:00:00.0060636
2025-01-31 10:52:06.4613172,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A5724C0E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A5724C0E.pf,43213,031AC560E015248D2EFF8E5C5888EDC5C5D069A0,False,2025-01-23 14:37:35.0654827,2025-01-23 21:30:47.4036376,2025-01-31 10:28:39.5648009,00:00:00.0161058
2025-01-31 10:52:06.4693177,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A814771C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-A814771C.pf,6530,EBC0CC290B87130E9849D164C9FBD14E4A083A9F,False,2025-01-23 12:38:11.4725622,2025-01-23 21:37:03.1255993,2025-01-31 10:28:39.5842323,00:00:00.0040265
2025-01-31 10:52:06.4763228,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-AB24E145.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-AB24E145.pf,6185,068D967534A09B999FEE2ADE05AD8992C8CCAC82,False,2025-01-23 14:36:21.7721797,2025-01-23 21:27:21.4208826,2025-01-31 10:28:39.5966234,00:00:00.0040127
2025-01-31 10:52:06.4893569,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-AB37D56F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-AB37D56F.pf,21859,180C1E376674B8C28B93E8D5C62C10672AE94859,False,2025-01-23 15:13:46.1519166,2025-01-23 15:13:46.1529267,2025-01-31 10:28:39.6106356,00:00:00.0110336
2025-01-31 10:52:06.5039060,C:\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-CEE04A22.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\RUNTIMEBROKER.EXE-CEE04A22.pf,14015,5200EE3711891F16A265FA4E021CBCC27CAE17E8,False,2025-01-23 12:37:58.4975164,2025-01-23 21:55:18.1820815,2025-01-31 10:28:39.6296376,00:00:00.0115635
2025-01-31 10:52:06.5119192,C:\Windows.old\Windows\prefetch\SDBINST.EXE-49E8B208.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SDBINST.EXE-49E8B208.pf,2539,B1C0D5F83E8CD65C59944EE142C6D400C2E4DA86,False,2025-01-23 12:45:54.5703752,2025-01-23 19:58:24.9065971,2025-01-31 10:28:39.6494048,00:00:00.0060137
2025-01-31 10:52:06.5209280,C:\Windows.old\Windows\prefetch\SEARCHFILTERHOST.EXE-44162447.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHFILTERHOST.EXE-44162447.pf,3875,2448D2C6E3F4CF8AC0C3AF33A47C870B4909E2A8,False,2025-01-23 15:19:14.2397679,2025-01-23 21:32:09.8616125,2025-01-31 10:28:39.6603593,00:00:00.0060087
2025-01-31 10:52:06.5399046,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-1FB5F81E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-1FB5F81E.pf,66583,F8A7D38EC3F9ED3EEE0609569F526CB6804AF7CA,False,2024-12-15 16:22:18.5019905,2025-01-23 21:25:11.0020956,2025-01-31 10:28:39.6728789,00:00:00.0160128
2025-01-31 10:52:06.5569084,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-2F573475.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-2F573475.pf,63024,49DF54C541B4B42733ACA2BDAD2A5F30D058AB48,False,2024-10-15 18:41:38.2529567,2024-10-31 11:08:02.7424554,2025-01-31 10:28:39.6888588,00:00:00.0140028
2025-01-31 10:52:06.5729076,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-427A1CE3.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-427A1CE3.pf,69047,E9445D93152255B550B21A03FAAEC09CBEED4617,False,2024-11-28 12:02:08.2845746,2024-12-12 20:19:09.0420070,2025-01-31 10:28:39.7073932,00:00:00.0130114
2025-01-31 10:52:06.5879422,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-7FF67FF7.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-7FF67FF7.pf,74864,017E1253356C95DE6D858741F06D7B9DDDBA23FF,False,2024-09-12 14:20:20.8699668,2024-10-10 13:15:50.1330340,2025-01-31 10:28:39.7319953,00:00:00.0130397
2025-01-31 10:52:06.6044928,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-8F97BC4E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-8F97BC4E.pf,76079,F58BE79DEFB17FC308202ECA69FA3972F2D72A5A,False,2024-07-30 11:57:31.4555311,2024-08-21 19:28:11.3171041,2025-01-31 10:28:39.7636936,00:00:00.0125700
2025-01-31 10:52:06.6184880,C:\Windows.old\Windows\prefetch\SEARCHHOST.EXE-D095CB79.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHHOST.EXE-D095CB79.pf,67592,84D58DD320FDE55547F48A924E8D6D21F7AC7A0F,False,2024-08-25 14:17:01.5112906,2024-09-03 18:04:45.7323791,2025-01-31 10:28:39.8367972,00:00:00.0110147
2025-01-31 10:52:06.6314874,C:\Windows.old\Windows\prefetch\SEARCHPROTOCOLHOST.EXE-69C456C3.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SEARCHPROTOCOLHOST.EXE-69C456C3.pf,4881,1AAD9869B8AF52157626F0280E62B0B497D3B130,False,2025-01-23 13:04:43.8180793,2025-01-23 21:58:48.4646234,2025-01-31 10:28:39.9159806,00:00:00.0110116
2025-01-31 10:52:06.6475011,C:\Windows.old\Windows\prefetch\SECURITYHEALTHHOST.EXE-A3F75E31.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SECURITYHEALTHHOST.EXE-A3F75E31.pf,11284,C087D1CEC03FF8E10C5D921F13D444878E383458,False,2025-01-23 14:41:52.2486072,2025-01-23 21:35:01.5902285,2025-01-31 10:28:39.9677999,00:00:00.0140143
2025-01-31 10:52:06.6625196,C:\Windows.old\Windows\prefetch\SECURITYHEALTHSYSTRAY.EXE-E527A4AE.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SECURITYHEALTHSYSTRAY.EXE-E527A4AE.pf,5169,8930252183EACB2D2B2A662F7ECBD335B4B8AB1B,False,2025-01-23 21:25:43.3463215,2025-01-23 21:25:43.3473015,2025-01-31 10:28:40.0050857,00:00:00.0130321
2025-01-31 10:52:06.6784880,C:\Windows.old\Windows\prefetch\SETUP.EXE-568108BF.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows.old\Windows\prefetch\SETUP.EXE-568108BF.pf,80853,4CCFBC6B098A308A48104C043DC1153269FC4E0E,False,2024-09-23 09:56:13.6301921,2024-09-23 09:56:29.9742238,2025-01-31 10:28:40.0290440,00:00:00.0120004
